TEO-FM-Var,TEO-Auto-Env,TEO-CB-Auto-Env,filename
6.2680009033847384e-09,4.678694630694043e-05,"[4.4226018779676736e-08, 2.014368545739039e-06, 2.6872761298871143e-06]",YAF_mop_fear.wav
7.710639243114642e-09,0.00013332058606674123,"[1.2791169899913373e-07, 2.640795596419339e-06, 1.2218751252185017e-05]",YAF_tape_happy.wav
2.8158802610630403e-09,2.0069508897715819e-07,"[5.756809654739056e-09, 1.842745625403241e-08, 3.3854051287494247e-10]",OAF_witch_angry.wav
5.4016570611960005e-09,4.938777082355629e-07,"[1.0712342976655435e-08, 1.4519822254886926e-08, 1.9622309951398965e-08]",YAF_lose_ps.wav
6.941911440033079e-09,2.424716355571779e-07,"[3.251635162958085e-09, 8.404457790035361e-09, 7.3050644035451445e-09]",YAF_sell_neutral.wav
2.4689319496137657e-09,5.740946040669642e-10,"[3.370159028253201e-11, 8.648719181893732e-12, 6.7037027950683e-12]",OAF_choice_neutral.wav
2.407421612275028e-09,1.166450995213376e-09,"[5.250799903080463e-11, 6.528738361484103e-11, 1.3108335501567824e-12]",OAF_good_neutral.wav
2.7476656213454934e-09,2.9692733977545486e-09,"[1.6710832222487505e-10, 5.7148848010154526e-11, 5.767363796313251e-13]",OAF_pad_sad.wav
6.816780694862491e-09,5.500498577549046e-06,"[4.4473368432626117e-08, 1.1669719323894855e-06, 1.1295423897695455e-07]",YAF_peg_fear.wav
3.024182207950097e-09,5.776355955026126e-10,"[2.0917959893497316e-11, 3.0337841567349007e-11, 5.126243601606569e-13]",OAF_yearn_neutral.wav
7.885603479658705e-09,0.0001172503599318445,"[1.7861368609852347e-07, 6.531796493130067e-06, 5.44392725769301e-06]",YAF_rot_happy.wav
3.6407358947492026e-09,2.2597901327159233e-08,"[9.499203312899207e-10, 3.3974853440019725e-09, 2.4049048888059545e-11]",OAF_fall_happy.wav
2.8175582761114663e-09,1.9061656165635182e-07,"[2.3638618203554866e-09, 1.4443406843138623e-08, 3.232839741117341e-10]",OAF_gin_angry.wav
9.407745888353167e-09,2.630995781032246e-06,"[1.8670160985286997e-09, 1.4626046399610842e-07, 5.9039784321443195e-08]",YAF_match_ps.wav
8.188870164529794e-09,5.375485374906919e-05,"[3.6871994725696456e-08, 2.5512472325214907e-06, 2.5680592125547414e-07]",YAF_shall_fear.wav
3.2502187503070552e-09,7.65591604806155e-08,"[1.9999046767095953e-09, 9.047439545682068e-10, 3.3043034583384376e-10]",OAF_thin_disgust.wav
2.105199555780009e-09,1.1221015169601878e-09,"[6.87946813712019e-11, 3.4480693327020155e-12, 4.884099901228832e-14]",OAF_wheat_sad.wav
6.592675553965664e-09,1.2090058888520204e-07,"[5.15521128850296e-09, 3.6615283985446545e-09, 1.4493298587942385e-09]",YAF_red_neutral.wav
2.5214556343919997e-09,9.857665946853097e-10,"[6.063716748036574e-11, 5.075101840004394e-12, 2.6425956179661835e-12]",OAF_yes_sad.wav
7.591637485132095e-09,5.70271788209802e-08,"[4.6325789051925257e-10, 3.523326055026721e-09, 3.892271028002054e-09]",YAF_came_disgust.wav
6.09218452712377e-09,5.036295844946008e-05,"[1.9567956037540662e-07, 2.292789186246222e-06, 2.7208300696972483e-06]",YAF_limb_fear.wav
2.707366037506238e-09,1.9154723858457607e-09,"[2.1152606303744724e-10, 1.9169995507868253e-11, 6.684494157965192e-13]",OAF_fall_sad.wav
2.82010874688105e-09,8.173905629505777e-08,"[6.002722334296189e-10, 3.10922362630671e-09, 1.2771655859948384e-10]",OAF_deep_fear.wav
3.2796436210929426e-09,3.233275909923811e-08,"[1.5131094968018588e-09, 6.861082028632455e-10, 2.394995248674053e-10]",OAF_came_ps.wav
7.3488481846681955e-09,4.229809539219965e-07,"[5.826016608407776e-10, 1.2184011548621979e-07, 1.210696388588182e-08]",YAF_rat_disgust.wav
2.7670148787770484e-09,6.265985608816634e-10,"[1.528732357094507e-11, 1.093837716495564e-11, 7.774234359625465e-13]",OAF_seize_neutral.wav
2.1020935500872266e-09,1.432388555081771e-09,"[4.610251374013896e-11, 3.698978888056442e-11, 2.730445558688875e-13]",OAF_bath_sad.wav
3.331595971114536e-09,3.6591563539011815e-08,"[8.279195402075995e-10, 2.169294890408919e-09, 3.2446302601910023e-10]",OAF_nag_ps.wav
7.976616108827633e-09,7.802915778281781e-05,"[1.4488123553514003e-07, 7.052542279166823e-06, 3.613001220867306e-06]",YAF_have_happy.wav
5.3598716585981456e-09,3.901937591259424e-06,"[2.0591772811112054e-08, 1.2381509923156688e-06, 3.439690897769829e-08]",YAF_size_ps.wav
3.6017607367594837e-09,5.326908612461198e-09,"[6.099242162517345e-10, 7.549547699829625e-10, 1.9019536984362463e-12]",OAF_gap_ps.wav
7.628634038042992e-09,0.00010036232721701395,"[1.0812012168750457e-08, 9.784935038903126e-08, 1.958614679423146e-05]",YAF_peg_angry.wav
8.918445015141864e-09,1.054849806041845e-05,"[2.0774742883898656e-08, 4.1336078093674693e-07, 2.270846568611258e-07]",YAF_perch_fear.wav
3.462484844045848e-09,2.4134664071043644e-08,"[2.8119168943147093e-10, 1.0009318974938655e-08, 2.8990146397357748e-11]",OAF_cause_ps.wav
6.565506228186325e-09,6.39593656146477e-05,"[3.82411526617548e-07, 3.5071817003889217e-06, 3.3748835148996923e-06]",YAF_raid_happy.wav
2.8354884506546986e-09,4.758350876243925e-08,"[2.3098991656877063e-09, 1.0019586925648001e-09, 8.540958074330732e-11]",OAF_neat_happy.wav
7.824943676555783e-09,0.0003207896663136941,"[3.868088495829506e-08, 6.622478917473674e-07, 6.53018229602971e-05]",YAF_life_angry.wav
7.0977247567469856e-09,2.2724561452343184e-07,"[2.3753586105872153e-09, 2.659679481916978e-08, 3.524578364558513e-09]",YAF_search_ps.wav
4.617870024408591e-09,2.521613867154785e-07,"[1.9368493380462374e-09, 1.0781985296807146e-09, 4.768002892422928e-09]",YAF_bar_sad.wav
2.6458951284379655e-09,6.594793373470084e-08,"[1.1947303771474707e-09, 2.5286927358298824e-09, 2.592399332173764e-11]",OAF_neat_fear.wav
2.4221576723713494e-09,1.5147270941805802e-09,"[1.0662666262383577e-10, 7.543674599550688e-12, 5.900470758776474e-13]",OAF_young_sad.wav
2.54802423139384e-09,1.538165520948824e-08,"[3.809272236855323e-10, 6.044223130696019e-10, 9.751440725202306e-12]",OAF_pain_happy.wav
5.909415835653801e-09,6.841464896605985e-07,"[6.505484281520114e-10, 1.1296606970748467e-08, 6.744139319740124e-08]",YAF_beg_disgust.wav
7.1561549199210315e-09,1.7165864804703392e-07,"[7.808169079957934e-09, 1.303216740182761e-08, 5.599204015644845e-10]",YAF_rough_neutral.wav
3.3348191143577916e-09,6.387283272850968e-10,"[2.3904186266204385e-11, 7.936835163444341e-11, 3.3498055911834846e-13]",OAF_mop_neutral.wav
5.301738606852218e-09,8.482100220386355e-07,"[7.4567876810899e-09, 3.3333834276642416e-08, 1.0528594357918664e-07]",YAF_beg_ps.wav
3.3961970439571625e-09,1.3737544694993522e-07,"[3.110163445099663e-09, 6.4625601224084635e-09, 6.595571558664314e-10]",OAF_hire_disgust.wav
2.9409454526271054e-09,8.498273300487535e-10,"[3.6412428179791085e-11, 3.73538992396832e-11, 8.809608182759868e-13]",OAF_merge_neutral.wav
8.834676947337094e-09,5.932194249508792e-07,"[6.379015195001202e-09, 4.278310485144201e-09, 2.0493647677126094e-07]",YAF_choice_disgust.wav
3.97537609091565e-09,4.006374238630043e-07,"[8.715297014123758e-09, 1.0314200872786716e-07, 2.809091225393236e-10]",OAF_tip_angry.wav
3.311899723993827e-09,2.437392630870426e-08,"[3.812660032244123e-10, 3.742626221142892e-10, 7.024501400312031e-11]",OAF_tip_disgust.wav
2.513043205382076e-09,5.140790108668444e-08,"[3.3921446077442556e-09, 2.3326953104938293e-09, 3.0607273963929964e-11]",OAF_boat_disgust.wav
2.165549972713559e-09,1.0371257232495477e-09,"[6.937638641597546e-11, 3.5623942253995995e-11, 5.131398992817432e-13]",OAF_goal_neutral.wav
3.0172203473209892e-09,1.3778534024760766e-08,"[2.794063689311735e-10, 1.5814563728224532e-10, 7.087563114591626e-12]",OAF_late_happy.wav
4.1374116123294875e-09,1.5379131959830222e-07,"[1.8304416645567398e-09, 1.6946582813565005e-10, 1.3840962658282826e-09]",YAF_pain_sad.wav
2.29222847593544e-09,1.526163696612014e-09,"[5.188621007846464e-11, 4.6090916274050695e-12, 7.238918499800726e-13]",OAF_lid_sad.wav
8.065663923919674e-09,8.456288728097724e-07,"[7.068387830335535e-09, 2.988918227858734e-08, 4.493805424450694e-08]",YAF_calm_neutral.wav
2.1558475035871558e-09,1.4030558582579158e-08,"[1.2895711938280075e-09, 6.610816663816331e-10, 3.2107646934840364e-12]",OAF_phone_happy.wav
3.109284109446834e-09,1.0495987975570935e-09,"[5.5623977672619614e-11, 5.479828414022337e-11, 1.6823296702083895e-12]",OAF_numb_neutral.wav
2.7111927843501325e-09,1.2781318091696152e-07,"[7.540830748052034e-09, 5.539489410917267e-09, 1.2351332987439468e-10]",OAF_loaf_ps.wav
2.7133705330297423e-09,8.121858202397098e-08,"[1.4984732743744605e-09, 3.892705005490249e-09, 4.454688655964158e-11]",OAF_turn_fear.wav
4.692598738813212e-09,2.7727853843550765e-07,"[4.4653567072475706e-09, 7.31023653849671e-10, 1.299489793983013e-09]",YAF_lore_sad.wav
3.451013901030271e-09,5.32387212034067e-08,"[5.508000045093062e-10, 1.4085283183940058e-08, 5.920524925437738e-10]",OAF_chat_disgust.wav
6.041806588224564e-09,5.232483863016741e-05,"[2.0336475879178423e-07, 2.9155596462420926e-06, 2.2696621305770278e-06]",YAF_five_happy.wav
5.009771858447501e-09,2.770710737328003e-07,"[1.7169097121429807e-09, 2.34424044864487e-10, 6.785181562478114e-09]",YAF_lose_sad.wav
2.4936170309321127e-09,7.083900763508158e-10,"[3.6831323777492505e-11, 1.5806049687317863e-11, 1.8656307275678738e-13]",OAF_pike_neutral.wav
3.6222974356285895e-09,2.7988292495763655e-08,"[6.312956670333965e-10, 1.9678564142619917e-09, 1.688920190256722e-10]",OAF_dead_disgust.wav
7.4381678098988744e-09,3.83809111447976e-07,"[3.438445359047375e-09, 1.0549404948762905e-08, 2.5815882878686036e-08]",YAF_size_neutral.wav
2.7063057357398337e-09,4.885995590747025e-08,"[7.926829031710456e-10, 3.1614842709869137e-09, 3.0826372653807915e-10]",OAF_when_disgust.wav
3.4844561258464785e-09,3.6731145508805427e-07,"[1.0332698758470294e-08, 9.845628751645638e-08, 1.358470721865408e-10]",OAF_merge_angry.wav
3.861179883170195e-09,9.917317871420018e-10,"[1.683273853667552e-11, 2.526900401497717e-11, 8.675349051896487e-12]",OAF_shirt_neutral.wav
3.495285343873434e-09,2.724232039061302e-08,"[1.7785710291885173e-10, 2.1282009314808063e-09, 2.1505345162599263e-09]",OAF_shirt_ps.wav
2.1444636911622247e-09,9.561122738455568e-10,"[3.947729135314988e-11, 2.47982721482531e-12, 3.664280165601914e-13]",OAF_tell_sad.wav
8.755501305256087e-09,1.159314447409274e-06,"[2.2214982668489475e-09, 4.665119585208417e-08, 3.190949468833595e-08]",YAF_chair_ps.wav
3.2888093001956234e-09,2.7739776945799057e-08,"[9.157217841703893e-10, 6.051177813328432e-09, 3.692057486983336e-12]",OAF_thought_happy.wav
2.578324909896813e-09,5.793679654900668e-10,"[2.4928303813158997e-11, 5.316593783263646e-11, 1.167588386755663e-12]",OAF_back_neutral.wav
3.566183430673298e-09,5.7679820269277716e-08,"[1.1304500805661848e-09, 1.4590541988203595e-08, 4.793102320777044e-10]",OAF_judge_ps.wav
8.100152408931786e-09,1.693524015216698e-05,"[5.948623645030725e-08, 3.4791279681510396e-07, 1.914824621437415e-06]",YAF_late_fear.wav
4.830530934902025e-09,2.2293713297490836e-07,"[1.7699825789519864e-08, 4.218934465238999e-08, 6.394996485297297e-11]",OAF_rush_angry.wav
2.3132207738867603e-09,1.2796239769036996e-08,"[4.364273462613233e-10, 5.359631823521555e-10, 2.405992854629139e-12]",OAF_note_happy.wav
8.272384107257325e-09,7.025144334084147e-07,"[1.2527264011248562e-09, 1.0940678014013662e-08, 9.528517280102352e-08]",YAF_hit_disgust.wav
2.7851229746226866e-09,6.216074427819833e-10,"[3.652289830878063e-11, 3.200686712176609e-11, 1.0878279726088362e-12]",OAF_name_neutral.wav
3.011875770084815e-09,5.874480310034363e-10,"[2.092976271528655e-11, 7.77007476772787e-11, 7.967050738232996e-13]",OAF_sour_neutral.wav
7.77868643378365e-09,4.8941843976866825e-06,"[2.549031025140466e-08, 9.502518497598673e-07, 7.20296646494853e-08]",YAF_dog_fear.wav
4.839316679975397e-09,1.0258207934467848e-06,"[7.479348947339153e-09, 3.589376762905471e-10, 1.5876226571026791e-09]",YAF_tip_sad.wav
7.804781962572739e-09,1.0188646404948624e-05,"[3.134819497696259e-08, 4.225723784513117e-07, 5.345717696772656e-07]",YAF_phone_fear.wav
5.994614545275191e-09,1.2313637877746258e-07,"[3.960355452439788e-09, 1.939235657574035e-09, 1.130475079620917e-08]",YAF_vote_neutral.wav
5.467189609910765e-09,9.906428130309996e-07,"[5.290932776463037e-09, 3.423092064791202e-08, 1.270880782232678e-07]",YAF_base_ps.wav
3.1202092707141127e-09,1.2083109525957336e-07,"[6.443276526485617e-09, 8.725698517225037e-09, 1.2248172148328563e-10]",OAF_lore_ps.wav
8.757033773969397e-09,5.158020921819681e-06,"[2.7168075176785345e-09, 2.3877923606599843e-07, 1.9817291070605095e-08]",YAF_check_ps.wav
3.3384336157650433e-09,7.119880738280828e-08,"[8.778735407937586e-10, 1.4242636437077263e-08, 1.1879078099389366e-10]",OAF_luck_angry.wav
7.232138330059875e-09,2.1447032287127548e-06,"[1.1136892899956541e-08, 8.992341584442808e-08, 2.6454213557599164e-07]",YAF_came_fear.wav
1.0209007543259794e-08,0.00010851114690675809,"[6.471644066253979e-07, 6.576277121543355e-06, 5.250675130983583e-06]",YAF_date_happy.wav
2.8600595114688038e-09,1.1347396044742836e-07,"[3.895505684941524e-09, 1.6000907711154998e-08, 4.961468660309213e-11]",OAF_back_fear.wav
5.0079838805583505e-09,1.8614694202573616e-06,"[6.052296508280635e-09, 4.72941523807953e-08, 7.263096666880973e-08]",YAF_king_ps.wav
3.666431029849231e-09,3.2917347832801625e-07,"[1.1724186196525042e-08, 1.4186132490892081e-07, 1.460535746101886e-11]",OAF_burn_angry.wav
9.269449225481153e-09,5.692757234000146e-05,"[1.1170751558386085e-08, 1.071901983301964e-07, 1.5780771703051936e-05]",YAF_sure_angry.wav
5.697955707002655e-09,5.475936022174658e-07,"[1.2626868948606103e-08, 4.3390192167319753e-08, 1.52518666497963e-08]",YAF_week_neutral.wav
3.424284742382657e-09,6.8638292749057875e-09,"[5.816403962661687e-11, 5.479601865873313e-13, 6.530488711478429e-12]",YAF_bought_sad.wav
2.7543762365992454e-09,7.077481415318875e-08,"[4.643324922815278e-09, 4.672484298134566e-09, 4.955221038445243e-11]",OAF_road_ps.wav
2.488738126450699e-09,3.3830889305276347e-08,"[8.025954535657886e-10, 6.15959409296664e-09, 3.3477976778366706e-11]",OAF_ripe_happy.wav
6.6436639162644605e-09,5.215909322730635e-07,"[5.6776490942303816e-09, 2.5813932714881097e-08, 3.12665841706058e-08]",YAF_hole_disgust.wav
5.647849426247468e-09,2.903943254412596e-06,"[5.468939684969371e-09, 4.01507334617768e-07, 7.312517281224917e-08]",YAF_bath_ps.wav
6.602447083116344e-09,1.8498110752700156e-07,"[8.775591743384412e-10, 5.512972790887965e-09, 2.042564515648273e-08]",YAF_cool_neutral.wav
3.322038812113203e-09,8.772181763249253e-08,"[2.385045610906099e-09, 1.499190166315471e-08, 4.013048070218344e-11]",OAF_voice_angry.wav
7.526468080209609e-09,0.0001493162600769638,"[3.3468430329271026e-07, 6.461344325413008e-06, 4.995906419830853e-06]",YAF_lose_happy.wav
7.674002975118499e-09,2.3727616291759184e-07,"[9.491017430248914e-10, 7.363872104196617e-09, 1.682092013106543e-08]",YAF_time_disgust.wav
4.748987067977495e-09,1.3743181609853037e-07,"[1.7102147470286619e-09, 3.4222316555118717e-10, 2.112405220585786e-09]",YAF_life_sad.wav
3.2027660940419637e-09,5.030636941213525e-10,"[4.406863783017748e-11, 1.7220400652652264e-11, 1.7370098355478416e-12]",OAF_mouse_neutral.wav
7.294673359621355e-09,5.357517258958247e-06,"[8.820123466240174e-09, 5.72853215376206e-07, 2.689248288635581e-07]",YAF_have_fear.wav
2.8075129756333036e-09,7.815199352096079e-10,"[2.9985165176759836e-11, 2.5275295118697436e-11, 4.718108989015101e-12]",OAF_ton_neutral.wav
5.6632641483961545e-09,6.064568830230747e-05,"[3.221884355542166e-07, 1.150481857555232e-05, 1.8601664984054118e-06]",YAF_beg_happy.wav
7.221647468541593e-09,3.288814428162908e-05,"[1.818245240208417e-08, 5.552495757576787e-08, 4.803587606602984e-06]",YAF_join_angry.wav
8.061350656491744e-09,0.00022832669757790312,"[1.4300234655034006e-08, 3.057318828882118e-07, 4.874761823196991e-05]",YAF_room_angry.wav
7.3991957066200134e-09,2.532304114001644e-07,"[4.533973336491751e-09, 1.7730850682901765e-08, 9.323060277589701e-09]",YAF_bone_neutral.wav
5.1043959870335694e-09,2.8272674809880406e-07,"[2.4886139771199094e-09, 2.9710551459334193e-10, 5.35825599028235e-09]",YAF_dodge_sad.wav
7.317985716054104e-09,7.459114702348621e-07,"[1.0294410340003418e-09, 4.411067432874561e-08, 8.76592942538373e-08]",YAF_five_disgust.wav
8.714411321923836e-09,1.1126777953730835e-05,"[2.3984924052981555e-08, 1.3744246350951142e-07, 2.118009651479869e-06]",YAF_vote_angry.wav
2.6154215571778094e-09,5.047869045285042e-08,"[1.6580323528321978e-09, 2.728472000048985e-09, 1.606235914444946e-11]",OAF_rose_ps.wav
3.34951413420711e-09,8.28796773694544e-07,"[2.994226883137318e-08, 1.7991664792731393e-07, 5.424585151591342e-10]",OAF_match_angry.wav
3.991612688244379e-09,1.461322878242965e-07,"[7.225345159214829e-09, 2.5920912907517832e-08, 8.375582759382737e-11]",OAF_knock_angry.wav
3.645354966858772e-09,2.433458907188407e-07,"[2.253566402567721e-08, 1.2404715645912246e-08, 4.383880582768141e-09]",OAF_keg_ps.wav
3.428024825337648e-09,7.989044661936375e-08,"[3.3818729522952754e-09, 1.9800748646758038e-08, 8.539478512818802e-11]",OAF_pearl_disgust.wav
4.331859706832813e-09,5.753109787111451e-07,"[3.095885273739066e-08, 8.432544992803005e-08, 1.7947285319909861e-10]",OAF_search_angry.wav
9.785675271369735e-09,2.810649772738526e-07,"[6.743201000476302e-10, 6.5883225612646674e-09, 1.6248524543039237e-08]",YAF_sheep_disgust.wav
7.865051631816109e-09,8.778341297322372e-07,"[1.3729907094261032e-09, 1.7225939048196058e-07, 7.785976632630402e-08]",YAF_half_disgust.wav
7.702671450921926e-09,4.1962460883033065e-06,"[1.2551410693727856e-08, 6.356416491209209e-08, 2.939775628947971e-07]",YAF_wheat_fear.wav
2.856153951498964e-09,7.72076657810893e-08,"[1.5022816935661233e-09, 3.399890889364291e-09, 3.378706098720913e-11]",OAF_date_fear.wav
2.4827940219535653e-09,8.357409102842427e-10,"[7.242863640352414e-11, 1.1781095798715047e-11, 3.1982895069903388e-12]",OAF_laud_sad.wav
5.683735347248995e-09,1.0855052697504256e-06,"[6.154438061300256e-08, 1.454868848172585e-07, 4.888163068070085e-10]",OAF_have_angry.wav
8.292832087941433e-09,1.6380485807914625e-07,"[2.993761770081862e-09, 1.944370623863746e-08, 3.350956027494611e-09]",YAF_turn_neutral.wav
6.335497092973605e-09,8.615239934173021e-07,"[4.211417450800691e-09, 5.352338174912746e-08, 4.1941693590187885e-08]",YAF_note_ps.wav
4.831434834840453e-09,2.3984166114347277e-07,"[2.4953138623692785e-09, 3.098839328290383e-10, 5.678518312989218e-09]",YAF_thumb_sad.wav
3.2080724388572076e-09,2.818224506761658e-10,"[2.3249998164344576e-11, 1.0387207418292692e-11, 2.2885835699621194e-13]",OAF_long_neutral.wav
7.871698336516387e-09,3.779877615410112e-05,"[6.791286971660504e-08, 4.3080247668196555e-07, 5.94420600848255e-06]",YAF_chair_happy.wav
6.575765947490512e-09,4.731276715602252e-07,"[3.2923426462824872e-09, 6.778229458537712e-08, 1.8935659751104953e-08]",YAF_long_ps.wav
5.378076972772622e-09,1.4844311618631905e-06,"[9.495288378987454e-09, 6.426228095999611e-08, 1.5556660374602866e-07]",YAF_book_fear.wav
2.400678783534741e-09,8.176574826383102e-10,"[3.722308380193993e-11, 1.131858249460863e-11, 1.0369713583786772e-12]",OAF_pool_neutral.wav
2.79632451178326e-09,2.6751211732631212e-08,"[4.478594319017768e-10, 4.995540398523944e-10, 8.983194971931866e-11]",OAF_pain_disgust.wav
2.6417419903459732e-09,6.066108344581778e-08,"[8.859276916215379e-10, 1.2153515719397235e-08, 3.8568979960185065e-11]",OAF_mob_disgust.wav
7.776283148695973e-09,4.456492140681735e-06,"[1.9990855964178954e-08, 2.4102782864257766e-07, 3.015592352405482e-07]",YAF_gaze_fear.wav
3.3666596875873384e-09,4.6664305362112763e-07,"[1.1967216487539585e-08, 5.761977427803884e-08, 9.178151409970152e-09]",OAF_chief_angry.wav
2.4612835288177416e-09,1.1835486066278815e-09,"[9.036301088498947e-11, 1.588091869560405e-11, 9.644010732727572e-13]",OAF_moon_neutral.wav
4.559567570350082e-09,3.075881172734276e-07,"[6.5215049678022145e-09, 1.2944593612993135e-09, 6.798896957423232e-10]",YAF_raid_sad.wav
6.755168509485641e-09,1.7640854008413328e-06,"[4.933309890460222e-09, 1.751814019394179e-07, 9.576664875138995e-08]",YAF_pick_ps.wav
6.3637096353804e-09,0.0003447487012847126,"[8.25865483231682e-07, 4.11862614151579e-06, 4.098768501236317e-05]",YAF_fall_angry.wav
3.3048399218554405e-09,3.9856287271971895e-08,"[1.701312649185314e-09, 1.5055665661537843e-09, 2.3618591130340732e-11]",OAF_live_fear.wav
7.714542146021541e-09,2.860810444497267e-07,"[5.199519373682479e-09, 3.016416590728778e-08, 4.0013801042796796e-09]",YAF_juice_neutral.wav
2.924405226112377e-09,1.1003601503791426e-07,"[1.9949954660855954e-09, 2.2305226778789623e-09, 5.450886373907994e-10]",OAF_ditch_disgust.wav
7.2203983920818135e-09,3.8068449559537886e-06,"[1.0883494713360169e-08, 9.155566034858275e-07, 5.823828516441387e-08]",YAF_dab_fear.wav
4.720982484771783e-09,1.5226878195496408e-06,"[7.554035883328411e-08, 1.2540719691726072e-07, 1.4941390233902998e-09]",OAF_should_angry.wav
7.162643319724408e-09,7.930080099426852e-07,"[4.942101548107964e-09, 7.072951970826407e-08, 3.6191332895138406e-08]",YAF_nice_ps.wav
2.751869261316759e-09,2.9120985098171576e-09,"[1.9208491000291302e-10, 5.2773728567484186e-11, 2.4336839253204116e-13]",OAF_limb_sad.wav
3.6918293314319805e-09,1.7905132832980163e-07,"[1.3268196311495139e-08, 1.8936631455568638e-08, 2.5787328564536116e-10]",OAF_tape_angry.wav
4.6464460151116706e-09,4.1039671404214705e-07,"[1.966645499713144e-09, 2.981153957215738e-10, 1.64226330246465e-08]",YAF_white_sad.wav
9.014095147415698e-09,5.546275148926481e-05,"[1.6384190546803926e-08, 8.175270900185018e-08, 6.341765580242348e-06]",YAF_ditch_angry.wav
7.774303528181616e-09,7.03350119551484e-05,"[2.4566930753770717e-08, 3.059550844691729e-07, 1.565116738556284e-05]",YAF_talk_angry.wav
4.5730739968955434e-09,1.1811416637870887e-06,"[1.2347092175861262e-07, 1.5518406934196688e-07, 2.8207473549475894e-10]",OAF_dog_angry.wav
6.432951436472364e-09,5.610323104127772e-07,"[4.247233813389885e-09, 3.861199818116133e-08, 3.5301270191465855e-08]",YAF_thumb_ps.wav
9.300712954477625e-09,0.00046773724726953587,"[4.9435169568662196e-08, 2.203368161398908e-06, 0.00012332284421949277]",YAF_bite_angry.wav
1.0224429047383591e-08,4.5254514770067377e-05,"[1.52773057279145e-08, 1.7524489646276928e-07, 6.707601343362894e-06]",YAF_mess_angry.wav
1.0025056671868382e-08,6.532696998437002e-07,"[3.0923280521879006e-09, 6.726256370309766e-08, 5.406677559670106e-08]",YAF_hush_disgust.wav
3.5397225195485975e-09,9.362108080221335e-08,"[4.161441231104435e-09, 2.134724103800756e-08, 1.260677728433585e-10]",OAF_merge_ps.wav
4.107192811271003e-09,2.5043786142555473e-07,"[1.7045181277511256e-09, 4.273071772837778e-10, 3.7082101317704233e-09]",YAF_doll_sad.wav
3.1425748729117798e-09,2.3565803187739953e-08,"[7.31226405895891e-10, 4.5145820886670114e-10, 4.493739974576469e-11]",OAF_keep_disgust.wav
2.9276160904526428e-09,5.824307480166718e-08,"[1.228310367802728e-09, 2.1465344394128792e-08, 8.629566289872195e-12]",OAF_lot_happy.wav
5.195061864563972e-09,4.5606918751860036e-07,"[4.117348698275736e-09, 9.681706003049064e-10, 8.173289124488154e-09]",YAF_lease_sad.wav
2.2100666229817035e-09,1.9736053630490515e-08,"[5.420155116918264e-10, 1.9031615611249318e-10, 3.4399800250518863e-12]",OAF_mode_fear.wav
2.6382797665321885e-09,8.068650773472641e-10,"[7.344549511898946e-11, 8.844372810355275e-12, 3.1217675774647783e-12]",OAF_keg_neutral.wav
6.784078251746786e-09,5.4529865986736184e-05,"[6.630741941121979e-07, 9.495612494775738e-06, 8.999396081413263e-07]",YAF_jar_fear.wav
4.619647229979821e-09,3.976527755774383e-07,"[2.716454631182882e-08, 6.223591830905337e-08, 2.5388216026242927e-10]",OAF_make_angry.wav
3.3411010463280132e-09,9.666425287031154e-10,"[4.320443228629858e-11, 2.5782414688517223e-11, 8.992577312289244e-13]",OAF_live_neutral.wav
2.1820782049816603e-09,1.1586270223439949e-09,"[3.167410368397455e-11, 4.2424351490390915e-12, 4.1149276866067275e-13]",OAF_mess_sad.wav
5.5091635935001015e-09,8.021320069751687e-07,"[1.3267238809701102e-09, 7.007881112015511e-09, 7.82451961769792e-08]",YAF_whip_disgust.wav
3.379868533816447e-09,1.8054547347559168e-08,"[4.882943610215057e-10, 7.899492673588492e-10, 8.777270994215041e-10]",OAF_kick_disgust.wav
5.146328419800145e-09,4.189996298933749e-07,"[3.106443378515112e-09, 1.8981963593912383e-09, 3.41341450577171e-09]",YAF_fat_sad.wav
6.950095652137432e-09,8.68780440276127e-07,"[1.3960792280674247e-09, 2.5064746326881223e-08, 3.5706872186059385e-08]",YAF_pick_disgust.wav
2.2389445669317592e-09,6.390464001783995e-10,"[2.196465696669674e-11, 4.4170396448651484e-12, 5.34335420544222e-13]",OAF_sail_sad.wav
5.919331373289852e-09,6.052513910569899e-06,"[1.8526382566377073e-08, 5.639445750338076e-07, 3.1713479841531113e-07]",YAF_pad_fear.wav
2.996454049066832e-09,1.7573172313127084e-07,"[2.1688465281862763e-09, 5.5293832185716174e-08, 6.685995677638462e-11]",OAF_south_angry.wav
7.447091309034869e-09,2.6283182010813706e-07,"[1.087405419103949e-09, 8.879603448933128e-09, 1.7102371470664477e-08]",YAF_voice_disgust.wav
7.165665084219454e-09,3.4546246637839855e-05,"[1.9666775155825572e-07, 2.511448094057356e-06, 2.3869896156724034e-06]",YAF_dead_happy.wav
4.969472902759915e-09,2.1777788336603942e-07,"[2.671897087673236e-09, 5.40612564031644e-10, 1.0240112828263876e-09]",YAF_match_sad.wav
7.645001332157972e-09,7.524651877507537e-07,"[3.985824997870059e-09, 1.2799145852988167e-07, 8.599685459924608e-08]",YAF_pad_neutral.wav
4.82002022388246e-09,2.432515961142518e-07,"[1.8387972929820657e-09, 3.4201634582172766e-10, 6.4058347378208316e-09]",YAF_rose_sad.wav
